,user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
266,a100000352,2018-01-24,House Ads,personalization,True,English,English,24-30 years,2018-01-24,2018-01-25,House Ads,False
267,a100000352,2018-01-10,House Ads,personalization,False,English,English,24-30 years,2018-01-24,2018-01-25,House Ads,False
268,a100000353,2018-01-25,House Ads,personalization,True,English,German,0-18 years,2018-01-25,2018-03-27,House Ads,False
269,a100000353,2018-01-10,House Ads,personalization,False,German,German,0-18 years,2018-01-25,2018-03-27,House Ads,False
270,a100000354,2018-01-26,House Ads,personalization,True,English,English,19-24 years,2018-01-26,2018-03-25,House Ads,False
271,a100000355,2018-01-27,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-27,2018-02-17,House Ads,False
272,a100000356,2018-01-28,House Ads,personalization,True,English,Spanish,0-18 years,2018-01-28,2018-03-01,House Ads,False
273,a100000357,2018-01-29,House Ads,personalization,True,English,English,19-24 years,2018-01-29,2018-02-20,House Ads,False
274,a100000358,2018-01-30,House Ads,personalization,True,English,English,24-30 years,2018-01-30,,House Ads,True
275,a100000359,2018-01-31,House Ads,personalization,True,English,English,0-18 years,2018-01-31,,House Ads,True
276,a100000360,2018-01-11,House Ads,personalization,True,English,English,19-24 years,2018-01-11,2018-02-24,House Ads,False
277,a100000361,2018-01-12,House Ads,personalization,True,English,English,24-30 years,2018-01-12,2018-02-21,House Ads,False
278,a100000362,2018-01-13,House Ads,control,True,English,German,0-18 years,2018-01-13,2018-02-12,House Ads,False
279,a100000363,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-02-18,House Ads,False
280,a100000364,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-17,House Ads,False
281,a100000365,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-03-29,House Ads,False
282,a100000366,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-16,House Ads,False
283,a100000367,2018-01-18,House Ads,control,True,English,English,45-55 years,2018-01-18,2018-02-10,House Ads,False
284,a100000368,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-06,House Ads,False
285,a100000369,2018-01-20,House Ads,control,True,English,English,0-18 years,2018-01-20,,House Ads,True
286,a100000370,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,,House Ads,True
287,a100000371,2018-01-22,House Ads,control,True,English,Arabic,24-30 years,2018-01-22,,House Ads,True
288,a100000372,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,,House Ads,True
289,a100000373,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,,House Ads,True
290,a100000374,2018-01-25,House Ads,control,True,English,German,45-55 years,2018-01-25,,House Ads,True
291,a100000375,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,,House Ads,True
292,a100000376,2018-01-27,House Ads,control,True,English,Spanish,0-18 years,2018-01-27,,House Ads,True
293,a100000377,2018-01-28,House Ads,control,True,English,English,19-24 years,2018-01-28,,House Ads,True
294,a100000378,2018-01-29,House Ads,control,True,English,English,24-30 years,2018-01-29,2018-04-09,House Ads,False
295,a100000379,2018-01-30,House Ads,control,True,English,Spanish,30-36 years,2018-01-30,2018-03-23,House Ads,False
296,a100000380,2018-01-31,House Ads,control,True,English,English,36-45 years,2018-01-31,2018-05-09,House Ads,False
297,a100000381,2018-01-11,House Ads,control,True,English,English,45-55 years,2018-01-11,2018-03-20,House Ads,False
298,a100000382,2018-01-12,House Ads,control,True,English,English,55+ years,2018-01-12,2018-02-05,House Ads,False
299,a100000383,2018-01-13,House Ads,control,True,English,English,0-18 years,2018-01-13,2018-03-19,House Ads,False
300,a100000384,2018-01-14,House Ads,control,True,English,English,19-24 years,2018-01-14,2018-01-28,House Ads,False
301,a100000385,2018-01-15,House Ads,control,True,English,English,24-30 years,2018-01-15,2018-03-22,House Ads,False
302,a100000386,2018-01-16,House Ads,control,True,English,English,30-36 years,2018-01-16,2018-02-01,House Ads,False
303,a100000387,2018-01-17,House Ads,control,True,English,Spanish,36-45 years,2018-01-17,2018-02-03,House Ads,False
304,a100000388,2018-01-18,House Ads,control,True,English,German,45-55 years,2018-01-18,2018-03-31,House Ads,False
305,a100000389,2018-01-19,House Ads,control,True,English,English,55+ years,2018-01-19,2018-04-19,House Ads,False
306,a100000390,2018-01-20,House Ads,control,True,English,Arabic,0-18 years,2018-01-20,2018-01-31,House Ads,False
307,a100000391,2018-01-21,House Ads,control,True,English,English,19-24 years,2018-01-21,2018-04-03,House Ads,False
308,a100000392,2018-01-22,House Ads,control,True,English,English,24-30 years,2018-01-22,2018-02-16,House Ads,False
309,a100000393,2018-01-23,House Ads,control,True,English,English,30-36 years,2018-01-23,2018-03-28,House Ads,False
310,a100000394,2018-01-24,House Ads,control,True,English,English,36-45 years,2018-01-24,2018-02-20,House Ads,False
311,a100000395,2018-01-25,House Ads,control,True,English,English,45-55 years,2018-01-25,,House Ads,True
312,a100000396,2018-01-26,House Ads,control,True,English,Spanish,55+ years,2018-01-26,,House Ads,True
313,a100000397,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,,House Ads,True
314,a100000398,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,2018-02-05,House Ads,False
315,a100000399,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,2018-03-09,House Ads,False
316,a100000400,2018-01-30,House Ads,personalization,True,English,English,30-36 years,2018-01-30,2018-04-08,House Ads,False
317,a100000401,2018-01-31,House Ads,personalization,True,English,Arabic,36-45 years,2018-01-31,2018-04-19,House Ads,False
318,a100000402,2018-01-11,House Ads,personalization,True,English,English,45-55 years,2018-01-11,2018-02-25,House Ads,False
319,a100000403,2018-01-13,House Ads,personalization,True,English,English,55+ years,2018-01-13,2018-01-24,House Ads,False
320,a100000404,2018-01-14,House Ads,personalization,True,English,English,0-18 years,2018-01-14,2018-01-22,House Ads,False
321,a100000405,2018-01-15,House Ads,personalization,True,English,English,19-24 years,2018-01-15,2018-04-08,House Ads,False
322,a100000406,2018-01-16,House Ads,personalization,True,English,English,24-30 years,2018-01-16,2018-03-13,House Ads,False
323,a100000407,2018-01-17,House Ads,personalization,True,English,Spanish,0-18 years,2018-01-17,,House Ads,True
324,a100000408,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,,House Ads,True
325,a100000409,2018-01-19,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-19,,House Ads,True
326,a100000410,2018-01-20,House Ads,personalization,True,English,English,0-18 years,2018-01-20,,House Ads,True
327,a100000411,2018-01-22,House Ads,personalization,True,English,English,19-24 years,2018-01-22,,House Ads,True
328,a100000412,2018-01-23,House Ads,personalization,True,English,English,24-30 years,2018-01-23,,House Ads,True
329,a100000413,2018-01-24,House Ads,personalization,True,English,English,0-18 years,2018-01-24,,House Ads,True
330,a100000414,2018-01-25,House Ads,personalization,True,English,English,19-24 years,2018-01-25,,House Ads,True
331,a100000415,2018-01-26,House Ads,personalization,True,English,English,24-30 years,2018-01-26,,House Ads,True
332,a100000416,2018-01-27,House Ads,personalization,True,English,English,0-18 years,2018-01-27,,House Ads,True
333,a100000417,2018-01-28,House Ads,personalization,True,English,English,19-24 years,2018-01-28,,House Ads,True
334,a100000418,2018-01-29,House Ads,personalization,True,English,Arabic,24-30 years,2018-01-29,,House Ads,True
335,a100000419,2018-01-30,House Ads,personalization,True,English,English,0-18 years,2018-01-30,,House Ads,True
336,a100000420,2018-01-31,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-31,,House Ads,True
337,a100000494,2018-01-11,House Ads,personalization,True,English,English,24-30 years,2018-01-11,,House Ads,True
338,a100000495,2018-01-13,House Ads,personalization,True,English,English,30-36 years,2018-01-13,,House Ads,True
339,a100000496,2018-01-14,House Ads,personalization,True,English,English,36-45 years,2018-01-14,,House Ads,True
340,a100000497,2018-01-15,House Ads,personalization,True,English,English,45-55 years,2018-01-15,,House Ads,True
341,a100000498,2018-01-16,House Ads,personalization,True,English,English,55+ years,2018-01-16,,House Ads,True
342,a100000499,2018-01-17,House Ads,personalization,True,English,English,0-18 years,2018-01-17,,House Ads,True
343,a100000500,2018-01-18,House Ads,personalization,True,English,English,19-24 years,2018-01-18,,House Ads,True
344,a100000509,2018-01-20,House Ads,personalization,True,English,English,24-30 years,2018-01-20,,House Ads,True
345,a100000510,2018-01-21,House Ads,personalization,True,English,English,0-18 years,2018-01-21,,House Ads,True
346,a100000511,2018-01-22,House Ads,personalization,True,English,German,19-24 years,2018-01-22,,House Ads,True
347,a100000512,2018-01-24,House Ads,personalization,True,English,English,24-30 years,2018-01-24,,House Ads,True
348,a100000513,2018-01-25,House Ads,personalization,True,English,English,0-18 years,2018-01-25,,House Ads,True
349,a100000514,2018-01-26,House Ads,personalization,True,English,English,19-24 years,2018-01-26,,House Ads,True
350,a100000515,2018-01-27,House Ads,personalization,True,English,English,24-30 years,2018-01-27,,House Ads,True
351,a100000523,2018-01-28,House Ads,personalization,True,English,English,0-18 years,2018-01-28,,House Ads,True
352,a100000524,2018-01-30,House Ads,personalization,True,English,Spanish,19-24 years,2018-01-30,,House Ads,True
353,a100000525,2018-01-31,House Ads,personalization,True,English,English,24-30 years,2018-01-31,,House Ads,True
354,a100000526,2018-01-01,Email,personalization,True,Arabic,Arabic,0-18 years,2018-01-01,,Email,True
355,a100000527,2018-01-02,Push,personalization,True,English,English,19-24 years,2018-01-02,,Push,True
356,a100000528,2018-01-03,Facebook,personalization,True,English,English,24-30 years,2018-01-03,,Facebook,True
357,a100000529,2018-01-04,Instagram,personalization,True,English,English,0-18 years,2018-01-04,,Instagram,True
358,a100000530,2018-01-05,Email,personalization,True,Arabic,Arabic,19-24 years,2018-01-05,,Email,True
359,a100000531,2018-01-06,Push,personalization,True,English,English,24-30 years,2018-01-06,,Push,True
360,a100000532,2018-01-07,Facebook,personalization,True,English,English,30-36 years,2018-01-07,,Facebook,True
361,a100000533,2018-01-08,Instagram,personalization,True,English,English,36-45 years,2018-01-08,,Instagram,True
362,a100000534,2018-01-09,Email,personalization,False,English,English,45-55 years,2018-01-09,,Email,True
363,a100000535,2018-01-10,Push,personalization,True,English,English,55+ years,2018-01-10,,Push,True
364,a100000536,2018-01-11,Facebook,personalization,True,English,English,0-18 years,2018-01-11,2018-03-26,Facebook,False
365,a100000537,2018-01-12,Instagram,personalization,True,English,English,19-24 years,2018-01-12,2018-02-25,Instagram,False
366,a100000538,2018-01-13,Email,personalization,True,Arabic,Arabic,24-30 years,2018-01-13,2018-01-23,Email,False
367,a100000539,2018-01-14,Push,personalization,True,English,English,0-18 years,2018-01-14,2018-02-28,Push,False
368,a100000540,2018-01-15,Facebook,personalization,True,English,English,19-24 years,2018-01-15,2018-03-25,Facebook,False
369,a100000541,2018-01-16,Instagram,personalization,True,English,English,24-30 years,2018-01-16,2018-03-12,Instagram,False
370,a100000542,2018-01-17,Email,personalization,True,English,English,0-18 years,2018-01-17,2018-02-12,Email,False
371,a100000543,2018-01-18,Push,personalization,True,English,English,19-24 years,2018-01-18,2018-04-27,Push,False
372,a100000544,2018-01-19,Facebook,personalization,True,English,English,24-30 years,2018-01-19,2018-01-29,Facebook,False
373,a100000545,2018-01-20,Instagram,personalization,True,English,English,0-18 years,2018-01-20,,Instagram,True
374,a100000546,2018-01-21,Email,personalization,True,English,English,19-24 years,2018-01-21,,Email,True
375,a100000547,2018-01-22,Push,personalization,True,English,English,24-30 years,2018-01-22,,Push,True
376,a100000548,2018-01-23,Facebook,personalization,True,English,English,0-18 years,2018-01-23,,Facebook,True
377,a100000549,2018-01-24,Instagram,personalization,True,English,English,19-24 years,2018-01-24,,Instagram,True
378,a100000550,2018-01-25,Email,personalization,True,English,English,24-30 years,2018-01-25,,Email,True
379,a100000551,2018-01-26,Push,personalization,True,English,English,0-18 years,2018-01-26,,Push,True
380,a100000552,2018-01-27,Facebook,personalization,True,English,English,19-24 years,2018-01-27,,Facebook,True
381,a100000553,2018-01-28,Instagram,personalization,True,English,English,24-30 years,2018-01-28,,Instagram,True
382,a100000554,2018-01-29,Email,personalization,False,English,English,30-36 years,2018-01-29,,Email,True
383,a100000555,2018-01-30,Push,personalization,True,English,English,36-45 years,2018-01-30,2018-05-02,Push,False
384,a100000556,2018-01-31,Facebook,personalization,True,English,English,45-55 years,2018-01-31,2018-03-05,Facebook,False
385,a100000557,2018-01-01,Instagram,personalization,True,English,English,55+ years,2018-01-01,2018-01-09,Instagram,False
386,a100000558,2018-01-02,Email,personalization,True,English,English,0-18 years,2018-01-02,2018-03-26,Email,False
387,a100000559,2018-01-03,Push,personalization,True,English,English,19-24 years,2018-01-03,2018-01-06,Push,False
388,a100000560,2018-01-04,Facebook,personalization,True,English,English,24-30 years,2018-01-04,2018-01-25,Facebook,False
389,a100000561,2018-01-05,Instagram,personalization,True,English,English,0-18 years,2018-01-05,2018-04-07,Instagram,False
390,a100000562,2018-01-06,Email,personalization,False,English,English,19-24 years,2018-01-06,2018-02-15,Email,False
391,a100000563,2018-01-07,Push,personalization,True,English,English,24-30 years,2018-01-07,2018-01-10,Push,False
392,a100000564,2018-01-08,Facebook,personalization,True,English,English,0-18 years,2018-01-08,,Facebook,True
393,a100000565,2018-01-09,Instagram,personalization,True,English,English,19-24 years,2018-01-09,,Instagram,True
394,a100000566,2018-01-10,Facebook,personalization,True,English,English,24-30 years,2018-01-10,,Facebook,True
395,a100000567,2018-01-11,Facebook,personalization,True,English,English,0-18 years,2018-01-11,,Facebook,True
396,a100000568,2018-01-12,Facebook,personalization,True,English,English,19-24 years,2018-01-12,,Facebook,True
397,a100000569,2018-01-13,Facebook,personalization,True,English,English,24-30 years,2018-01-13,,Facebook,True
398,a100000570,2018-01-14,Facebook,personalization,True,English,English,0-18 years,2018-01-14,,Facebook,True
399,a100000571,2018-01-15,Facebook,personalization,True,English,English,19-24 years,2018-01-15,2018-02-26,Facebook,False
400,a100000572,2018-01-16,Facebook,personalization,True,English,English,24-30 years,2018-01-16,2018-01-23,Facebook,False
